,GISJOIN,cluster_id,distance,is_parent,frac_distance,sample_percent
717,G1800650,46,16.301204819277018,0.0,0.14793250950570316,0.07958650190114064
718,G1800670,54,40.15384615384619,0.0,0.29116809116809167,0.10823361823361834
719,G1800690,55,9.6206896551721,0.0,0.1228230980751531,0.07456461961503062
720,G1800710,41,29.220000000000255,0.0,0.4869039623908705,0.1473807924781741
721,G1800730,41,26.779999999999745,0.0,0.4459368703828025,0.1391873740765605
722,G1800750,51,8.832618025751799,0.0,0.18052575107299162,0.08610515021459833
723,G1800770,55,25.6206896551721,0.0,0.3354720439963281,0.11709440879926562
724,G1800790,51,7.167381974248201,0.0,0.14583333333333334,0.07916666666666668
725,G1800810,35,108.67567567567494,0.0,0.421259842519685,0.134251968503937
726,G1800830,24,68.49479166666629,0.0,0.6415094339622641,0.17830188679245285
727,G1800850,49,56.0,0.0,0.4307692307692308,0.13615384615384618
728,G1800870,5,20.74371859296525,0.0,0.42253083221060195,0.13450616644212038
729,G1800890,23,186.26666666666642,0.0,0.4250629722921909,0.1350125944584382
730,G1800910,0,112.05797101449275,0.0,0.866933181039406,0.22338663620788118
731,G1800930,24,44.49479166666629,0.0,0.41509433962264153,0.13301886792452833
732,G1800950,14,2.6285714285713766,1.0,0.0,0.05
733,G1800970,2,475.5,0.0,1.0,0.25
734,G1800990,16,71.50714285714275,0.0,0.660512129380052,0.1821024258760104
735,G1801010,48,11.770935960590577,0.0,0.21556720949487745,0.0931134418989755
736,G1801030,55,0.3793103448278998,1.0,0.0,0.05
737,G1801050,22,22.73913043478251,0.0,0.1334053470159318,0.07668106940318636
738,G1801070,24,32.50520833333371,0.0,0.3019850628930889,0.11039701257861778
739,G1801090,16,36.49285714285725,0.0,0.330188679245283,0.1160377358490566
740,G1801110,48,33.22906403940942,0.0,0.6163400496825963,0.17326800993651925
741,G1801130,16,70.50714285714275,0.0,0.651078167115901,0.1802156334231802
742,G1801150,15,37.0378787878783,0.0,0.22033745375800648,0.0940674907516013
743,G1801170,5,6.2562814070347486,0.0,0.12374339309772815,0.07474867861954564
744,G1801190,29,45.63311688311683,0.0,0.9378447464011838,0.23756894928023675
745,G1801210,29,38.63311688311683,0.0,0.7928158213372792,0.20856316426745586
746,G1801230,5,7.7437185929652514,0.0,0.1544201471655243,0.08088402943310487
747,G1801250,29,47.36688311688317,0.0,0.9737656397147877,0.24475312794295756
748,G1801270,14,82.62857142857138,0.0,0.4450802734064534,0.1390160546812907
749,G1801290,5,24.25628140703475,0.0,0.4949735723909126,0.14899471447818252
750,G1801310,29,20.633116883116827,0.0,0.4198842997443818,0.13397685994887637
751,G1801330,55,10.6206896551721,0.0,0.13611365719522653,0.07722273143904532
752,G1801350,51,20.8326180257518,0.0,0.4305257510729916,0.13610515021459835
753,G1801370,41,11.779999999999745,0.0,0.1940899932840764,0.08881799865681528
754,G1801390,51,5.832618025751799,0.0,0.11802575107299162,0.07360515021459833
755,G1801410,34,14.071428571428442,0.0,0.04065040650406504,0.058130081300813014
756,G1801430,41,38.220000000000255,0.0,0.6380120886501062,0.17760241773002122
757,G1801450,46,55.30120481927702,0.0,0.5325570342205314,0.15651140684410628
758,G1801470,41,29.220000000000255,0.0,0.4869039623908705,0.1473807924781741
759,G1801490,51,42.1673819742482,0.0,0.875,0.22500000000000003
760,G1801510,24,65.50520833333371,0.0,0.6133058176100701,0.17266116352201402
761,G1801530,41,44.220000000000255,0.0,0.7387508394895966,0.19775016789791933
762,G1801550,48,4.2290640394094225,0.0,0.07470788481001167,0.06494157696200234
763,G1801570,26,109.06060606060646,0.0,0.43775100401606426,0.13755020080321284
764,G1801590,51,15.832618025751799,0.0,0.32635908440632494,0.11527181688126499
765,G1801610,48,5.7709359605905775,0.0,0.10350538227985995,0.070701076455972
766,G1801630,45,114.53333333333285,0.0,0.34891443167304864,0.11978288633460973
767,G1801650,5,4.7437185929652514,0.0,0.09254845061666021,0.06850969012333205
768,G1801670,33,15.33333333333303,0.0,0.07929515418502171,0.06585903083700434
769,G1801690,24,35.50520833333371,0.0,0.33028694968554173,0.11605738993710835
770,G1801710,48,15.770935960590577,0.0,0.2902750943048891,0.10805501886097783
771,G1801730,46,95.69879518072298,0.0,0.9309648288973386,0.23619296577946775
772,G1801750,5,28.74371859296525,0.0,0.5875220230075728,0.16750440460151456
773,G1801770,46,22.698795180722982,0.0,0.21102661596958316,0.09220532319391664
774,G1801790,5,8.256281407034749,0.0,0.16499119079697086,0.08299823815939417
775,G1801810,5,23.74371859296525,0.0,0.48440252875946604,0.1468805057518932
776,G1801830,41,57.779999999999745,0.0,0.9664204163868365,0.24328408327736734
777,G1900010,15,48.0378787878783,0.0,0.28584318325363,0.10716863665072601
778,G1900030,15,1.0378787878782987,0.0,0.005955066317783959,0.051191013263556795
779,G1900050,29,48.63311688311683,0.0,1.0,0.25
780,G1900070,29,0.366883116883173,0.0,0.0,0.05
781,G1900090,15,31.0378787878783,0.0,0.18460705585130271,0.08692141117026055
782,G1900110,5,32.74371859296525,0.0,0.6700176184060582,0.18400352368121164
783,G1900130,33,12.66666666666697,0.0,0.06167400881057645,0.0623348017621153
784,G1900150,51,15.167381974248201,0.0,0.3125,0.1125
785,G1900170,5,21.25628140703475,0.0,0.4331018758420485,0.1366203751684097
786,G1900190,51,0.832618025751799,0.0,0.013859084406324959,0.052771816881265
787,G1900210,24,43.50520833333371,0.0,0.40575864779874926,0.13115172955974985
788,G1900230,29,36.36688311688317,0.0,0.7458630431857948,0.19917260863715897
789,G1900250,29,40.36688311688317,0.0,0.8287367146508832,0.21574734293017667
790,G1900270,41,58.779999999999745,0.0,0.9832102081934183,0.2466420416386837
791,G1900290,29,35.36688311688317,0.0,0.7251446253195227,0.19502892506390457
792,G1900310,29,36.63311688311683,0.0,0.751378985604735,0.200275797120947
793,G1900330,46,18.301204819277018,0.0,0.1676568441064636,0.08353136882129272
794,G1900350,29,17.366883116883173,0.0,0.35221310372662534,0.12044262074532508
795,G1900370,29,41.63311688311683,0.0,0.8549710749360955,0.2209942149872191
796,G1900390,29,31.366883116883173,0.0,0.6422709538544344,0.17845419077088692
797,G1900410,51,5.832618025751799,0.0,0.11802575107299162,0.07360515021459833
798,G1900430,29,10.366883116883173,0.0,0.2071841786627208,0.09143683573254416
799,G1900450,24,16.505208333333712,0.0,0.15104166666667382,0.08020833333333477
800,G1900470,41,32.220000000000255,0.0,0.5372733378106157,0.15745466756212315
801,G1900490,33,18.66666666666697,0.0,0.1013215859030873,0.07026431718061746
802,G1900510,48,22.229064039409423,0.0,0.4108933664550642,0.13217867329101285
803,G1900530,15,27.0378787878783,0.0,0.1607867905801669,0.08215735811603339
804,G1900550,51,20.8326180257518,0.0,0.4305257510729916,0.13610515021459835
805,G1900570,24,106.49479166666629,0.0,1.0,0.25
806,G1900590,29,24.633116883116827,0.0,0.5027579712094701,0.15055159424189402
807,G1900610,14,6.371428571428623,0.0,0.020823398505802504,0.054164679701160505
808,G1900630,29,37.63311688311683,0.0,0.7720974034710072,0.20441948069420146
809,G1900650,29,47.63311688311683,0.0,0.979281582133728,0.2458563164267456
810,G1900670,48,0.7709359605905775,0.0,0.01012052626734536,0.05202410525346907
811,G1900690,51,46.8326180257518,0.0,0.9721924177396583,0.24443848354793168
812,G1900710,48,19.770935960590577,0.0,0.3649829791149008,0.12299659582298017
813,G1900730,15,46.0378787878783,0.0,0.2739330506180621,0.10478661012361243
814,G1900750,29,20.633116883116827,0.0,0.4198842997443818,0.13397685994887637
815,G1900770,29,18.633116883116827,0.0,0.37844746401183765,0.12568949280236752
816,G1900790,51,39.1673819742482,0.0,0.8125,0.21250000000000002
817,G1900810,29,28.366883116883173,0.0,0.5801157002556182,0.16602314005112365
818,G1900830,51,3.832618025751799,0.0,0.07635908440632495,0.06527181688126499
819,G1900850,51,9.832618025751799,0.0,0.20135908440632497,0.090271816881265
820,G1900870,24,3.5052083333337123,0.0,0.028400157232711554,0.055680031446542315
821,G1900890,48,1.7709359605905775,0.0,0.02879749746984828,0.05575949949396966
822,G1900910,48,10.229064039409423,0.0,0.18676971202502918,0.08735394240500584
823,G1900930,48,8.770935960590577,0.0,0.1595362958873687,0.08190725917747374
824,G1900950,29,3.633116883116827,0.0,0.06767119601775648,0.06353423920355131
825,G1900970,51,22.1673819742482,0.0,0.4583333333333333,0.14166666666666666
826,G1900990,55,16.6206896551721,0.0,0.21585701191566717,0.09317140238313344
827,G1901010,29,22.366883116883173,0.0,0.4558051930579857,0.14116103861159715
828,G1901030,33,119.66666666666697,0.0,0.7687224669603534,0.20374449339207068
829,G1901050,5,38.74371859296525,0.0,0.7937610115037864,0.2087522023007573
830,G1901070,29,37.36688311688317,0.0,0.7665814610520669,0.20331629221041342
831,G1901090,41,5.779999999999745,0.0,0.09335124244458594,0.06867024848891719
832,G1901110,41,1.7799999999997453,0.0,0.026192075218258965,0.055238415043651796
833,G1901130,8,215.53571428571468,0.0,0.7759978991596668,0.20519957983193338
834,G1901150,29,36.63311688311683,0.0,0.751378985604735,0.200275797120947
835,G1901170,48,37.77093596059058,0.0,0.7011684607599533,0.19023369215199065
836,G1901190,29,43.63311688311683,0.0,0.8964079106686396,0.2292815821337279
837,G1901210,29,24.366883116883173,0.0,0.49724202879052987,0.14944840575810597
838,G1901230,51,9.832618025751799,0.0,0.20135908440632497,0.090271816881265
839,G1901250,24,0.5052083333337123,0.0,9.827044025872244e-05,0.05001965408805175
840,G1901270,24,6.494791666666288,0.0,0.05660377358490566,0.06132075471698113
841,G1901290,29,38.63311688311683,0.0,0.7928158213372792,0.20856316426745586
842,G1901310,48,42.22906403940942,0.0,0.7844327905051225,0.20688655810102452
843,G1901330,48,16.229064039409423,0.0,0.2988315392400467,0.10976630784800934
844,G1901350,48,3.7709359605905775,0.0,0.06615143987485411,0.06323028797497082
845,G1901370,29,40.36688311688317,0.0,0.8287367146508832,0.21574734293017667
846,G1901390,16,67.49285714285725,0.0,0.6226415094339622,0.17452830188679247
847,G1901410,29,23.633116883116827,0.0,0.48203955334319804,0.14640791066863962
848,G1901430,48,27.770935960590577,0.0,0.5143987487349242,0.15287974974698484
849,G1901450,29,39.36688311688317,0.0,0.808018296784611,0.2116036593569222
850,G1901470,29,25.366883116883173,0.0,0.517960446656802,0.1535920893313604
851,G1901490,5,25.25628140703475,0.0,0.515597471240534,0.1531194942481068
852,G1901510,48,14.770935960590577,0.0,0.27159812310238624,0.10431962462047725
853,G1901530,6,174.35714285714312,0.0,0.5397321428571444,0.15794642857142888
854,G1901550,49,12.0,0.0,0.09230769230769231,0.06846153846153846
855,G1901570,29,40.36688311688317,0.0,0.8287367146508832,0.21574734293017667
856,G1901590,15,23.0378787878783,0.0,0.13696652530903106,0.07739330506180622
857,G1901610,29,25.366883116883173,0.0,0.517960446656802,0.1535920893313604
858,G1901630,14,2.6285714285713766,0.0,0.0,0.05
859,G1901650,29,12.366883116883173,0.0,0.24862101439526493,0.099724202879053
860,G1901670,24,0.4947916666662877,1.0,0.0,0.05
861,G1901690,0,111.05797101449275,0.0,0.8590519703026841,0.22181039406053682
862,G1901710,29,0.633116883116827,0.0,0.005515942418940241,0.05110318848378805
863,G1901730,48,29.770935960590577,0.0,0.55175269113993,0.160350538227986
864,G1901750,29,4.633116883116827,0.0,0.08838961388402855,0.06767792277680572
865,G1901770,15,8.037878787878299,0.0,0.04764053054227167,0.05952810610845434
866,G1901790,24,75.50520833333371,0.0,0.7076454402515795,0.19152908805031593
867,G1901810,24,61.49479166666629,0.0,0.5754716981132075,0.16509433962264153
868,G1901830,51,16.8326180257518,0.0,0.3471924177396583,0.11943848354793167
869,G1901850,15,7.962121212121701,0.0,0.047189389154566594,0.059437877830913324
870,G1901870,16,95.49285714285725,0.0,0.8867924528301887,0.22735849056603774
871,G1901890,48,23.229064039409423,0.0,0.4295703376575671,0.13591406753151342
872,G1901910,51,39.1673819742482,0.0,0.8125,0.21250000000000002
873,G1901930,14,126.62857142857138,0.0,0.6898744237800027,0.18797488475600055
874,G1901950,15,30.0378787878783,0.0,0.17865198953351877,0.08573039790670375
875,G1901970,29,43.63311688311683,0.0,0.8964079106686396,0.2292815821337279
876,G2000010,48,8.229064039409423,0.0,0.14941576962002334,0.07988315392400468
877,G2000030,48,7.7709359605905775,0.0,0.14085932468486578,0.07817186493697316
878,G2000050,29,12.366883116883173,0.0,0.24862101439526493,0.099724202879053
879,G2000070,15,25.0378787878783,0.0,0.14887665794459898,0.0797753315889198
880,G2000090,55,58.3793103448279,0.0,0.7708524289642594,0.2041704857928519
881,G2000110,51,15.167381974248201,0.0,0.3125,0.1125
882,G2000130,29,10.633116883116827,0.0,0.21270012108166103,0.09254002421633221
883,G2000150,33,4.66666666666697,0.0,0.008810572687228641,0.05176211453744573
884,G2000170,15,38.0378787878783,0.0,0.22629252007579043,0.09525850401515809
885,G2000190,15,12.962121212121701,0.0,0.07696472074348638,0.06539294414869729
886,G2000210,5,21.25628140703475,0.0,0.4331018758420485,0.1366203751684097
887,G2000230,15,2.9621212121217013,0.0,0.017414057565646797,0.053482811513129364
888,G2000250,15,12.962121212121701,0.0,0.07696472074348638,0.06539294414869729
889,G2000270,48,15.770935960590577,0.0,0.2902750943048891,0.10805501886097783
890,G2000290,29,40.36688311688317,0.0,0.8287367146508832,0.21574734293017667
891,G2000310,15,37.0378787878783,0.0,0.22033745375800648,0.0940674907516013
892,G2000330,15,35.9621212121217,0.0,0.21393124605251743,0.09278624921050349
893,G2000350,41,49.779999999999745,0.0,0.8321020819341826,0.2164204163868365
894,G2000370,16,103.49285714285725,0.0,0.9622641509433962,0.24245283018867925
895,G2000390,15,22.9621212121217,0.0,0.13651538392132598,0.0773030767842652
896,G2000410,51,29.1673819742482,0.0,0.6041666666666666,0.17083333333333334
897,G2000430,48,21.229064039409423,0.0,0.39221639525256125,0.12844327905051225
898,G2000450,0,105.94202898550725,0.0,0.8187321530553969,0.2137464306110794
899,G2000470,15,22.9621212121217,0.0,0.13651538392132598,0.0773030767842652
900,G2000490,15,20.9621212121217,0.0,0.12460525128575806,0.07492105025715162
901,G2000510,24,29.505208333333712,0.0,0.2736831761006361,0.10473663522012722
902,G2000530,29,7.633116883116827,0.0,0.1505448674828448,0.08010897349656897
903,G2000550,0,101.94202898550725,0.0,0.7872073101085094,0.20744146202170188
904,G2000570,46,35.69879518072298,0.0,0.3392347908745259,0.11784695817490519
905,G2000590,41,6.779999999999745,0.0,0.11014103425116768,0.07202820685023353
906,G2000610,24,84.49479166666629,0.0,0.7924528301886793,0.20849056603773586
907,G2000630,15,7.037878787878299,0.0,0.04168546422448771,0.05833709284489755
908,G2000650,15,8.037878787878299,0.0,0.04764053054227167,0.05952810610845434
909,G2000670,29,39.36688311688317,0.0,0.808018296784611,0.2116036593569222
910,G2000690,15,29.0378787878783,0.0,0.1726969232157348,0.08453938464314696
911,G2000710,15,33.9621212121217,0.0,0.20202111341694953,0.0904042226833899
912,G2000730,48,34.77093596059058,0.0,0.6451375471524445,0.1790275094304889
913,G2000750,15,0.9621212121217013,0.0,0.00550392493007888,0.05110078498601578
914,G2000770,15,19.0378787878783,0.0,0.11314626003789521,0.07262925200757905
915,G2000790,41,5.779999999999745,0.0,0.09335124244458594,0.06867024848891719
916,G2000810,15,10.037878787878299,0.0,0.05955066317783959,0.061910132635567924
917,G2000830,15,33.9621212121217,0.0,0.20202111341694953,0.0904042226833899
918,G2000850,48,16.229064039409423,0.0,0.2988315392400467,0.10976630784800934
919,G2000870,29,14.366883116883173,0.0,0.2900578501278091,0.10801157002556183
920,G2000890,15,84.9621212121217,0.0,0.5057294956239314,0.1511458991247863
921,G2000910,34,13.071428571428442,0.0,0.036585365853658534,0.05731707317073171
922,G2000930,15,32.0378787878783,0.0,0.1905621221690867,0.08811242443381734
923,G2000950,15,38.0378787878783,0.0,0.22629252007579043,0.09525850401515809
924,G2000970,15,9.037878787878299,0.0,0.053595596860055626,0.06071911937201113
925,G2000990,24,11.494791666666288,0.0,0.10377358490566038,0.07075471698113209
926,G2001010,15,60.9621212121217,0.0,0.36280790399711643,0.1225615807994233
927,G2001030,16,28.492857142857247,0.0,0.25471698113207547,0.1009433962264151
928,G2001050,15,14.962121212121701,0.0,0.0888748533790543,0.06777497067581087
929,G2001070,15,13.037878787878299,0.0,0.07741586213119146,0.0654831724262383
930,G2001090,15,0.9621212121217013,0.0,0.00550392493007888,0.05110078498601578
931,G2001110,55,1.3793103448278998,0.0,0.013290559120073438,0.05265811182401469
932,G2001130,41,34.220000000000255,0.0,0.5708529214237792,0.16417058428475584
933,G2001150,48,43.22906403940942,0.0,0.8031097617076255,0.2106219523415251
934,G2001170,48,10.770935960590577,0.0,0.19689023829237454,0.08937804765847492
935,G2001190,15,10.037878787878299,0.0,0.05955066317783959,0.061910132635567924
936,G2001210,41,29.779999999999745,0.0,0.49630624580254773,0.14926124916050953
937,G2001230,48,47.77093596059058,0.0,0.8879381727849825,0.22758763455699654
938,G2001250,55,32.3793103448279,0.0,0.42529789184235,0.13505957836847
939,G2001270,15,6.037878787878299,0.0,0.03573039790670375,0.057146079581340756
940,G2001290,15,8.962121212121701,0.0,0.05314445547235055,0.060628891094470116
941,G2001310,51,18.8326180257518,0.0,0.38885908440632494,0.127771816881265
942,G2001330,5,9.743718592965251,0.0,0.195667944864767,0.0891335889729534
943,G2001350,15,12.037878787878299,0.0,0.0714607958134075,0.06429215916268151
944,G2001370,51,44.8326180257518,0.0,0.9305257510729916,0.23610515021459832
945,G2001390,48,28.229064039409423,0.0,0.5229551936700817,0.15459103873401636
946,G2001410,15,16.0378787878783,0.0,0.09528106108454334,0.06905621221690868
947,G2001430,15,34.0378787878783,0.0,0.2024722548046546,0.09049445096093092
948,G2001450,48,9.770935960590577,0.0,0.17821326708987162,0.08564265341797433
949,G2001470,15,37.0378787878783,0.0,0.22033745375800648,0.0940674907516013
950,G2001490,5,31.74371859296525,0.0,0.6493937195564369,0.1798787439112874
951,G2001510,48,16.770935960590577,0.0,0.30895206550739207,0.11179041310147841
952,G2001530,15,30.0378787878783,0.0,0.17865198953351877,0.08573039790670375
953,G2001550,54,28.84615384615381,0.0,0.2074074074074074,0.09148148148148148
954,G2001570,29,17.366883116883173,0.0,0.35221310372662534,0.12044262074532508
955,G2001590,48,5.7709359605905775,0.0,0.10350538227985995,0.070701076455972
956,G2001610,16,95.50714285714275,0.0,0.8869272237196746,0.2273854447439349
957,G2001630,15,38.0378787878783,0.0,0.22629252007579043,0.09525850401515809
958,G2001650,15,42.0378787878783,0.0,0.25011278534692627,0.10002255706938526
959,G2001670,48,15.770935960590577,0.0,0.2902750943048891,0.10805501886097783
960,G2001690,46,68.69879518072298,0.0,0.6646863117870728,0.1829372623574146
961,G2001710,15,29.0378787878783,0.0,0.1726969232157348,0.08453938464314696
962,G2001730,23,82.73333333333358,0.0,0.18057304785894301,0.0861146095717886
963,G2001750,16,66.49285714285725,0.0,0.6132075471698113,0.17264150943396228
964,G2001770,22,61.26086956521749,0.0,0.37267080745341613,0.12453416149068323
965,G2001790,15,14.037878787878299,0.0,0.08337092844897542,0.06667418568979509
966,G2001810,15,17.0378787878783,0.0,0.1012361274023273,0.07024722548046547
967,G2001830,15,17.9621212121217,0.0,0.10674005233240617,0.07134801046648123
968,G2001850,15,5.037878787878299,0.0,0.029775331588919794,0.055955066317783964
969,G2001870,15,17.9621212121217,0.0,0.10674005233240617,0.07134801046648123
970,G2001890,15,45.0378787878783,0.0,0.26797798430027814,0.10359559686005564
971,G2001910,5,25.25628140703475,0.0,0.515597471240534,0.1531194942481068
972,G2001930,29,38.36688311688317,0.0,0.787299878918339,0.20745997578366782
973,G2001950,15,9.037878787878299,0.0,0.053595596860055626,0.06071911937201113
974,G2001970,15,52.0378787878783,0.0,0.30966344852476585,0.11193268970495318
975,G2001990,15,43.9621212121217,0.0,0.2615717765947891,0.10231435531895783
976,G2002010,15,25.0378787878783,0.0,0.14887665794459898,0.0797753315889198
977,G2002030,15,13.962121212121701,0.0,0.08291978706127034,0.06658395741225408
978,G2002050,48,4.2290640394094225,0.0,0.07470788481001167,0.06494157696200234
979,G2002070,15,45.9621212121217,0.0,0.27348190923035703,0.10469638184607141
980,G2002090,26,69.93939393939354,0.0,0.2806377023244461,0.10612754046488923
981,G2100010,51,14.832618025751799,0.0,0.3055257510729916,0.11110515021459832
982,G2100030,29,46.63311688311683,0.0,0.9585631642674558,0.24171263285349115
983,G2100050,29,10.633116883116827,0.0,0.21270012108166103,0.09254002421633221
984,G2100070,15,28.9621212121217,0.0,0.17224578182802971,0.08444915636560595
985,G2100090,16,85.49285714285725,0.0,0.7924528301886793,0.20849056603773586
986,G2100110,15,51.0378787878783,0.0,0.3037083822069819,0.11074167644139638
987,G2100130,51,27.1673819742482,0.0,0.5625,0.1625
988,G2100150,35,55.67567567567494,0.0,0.2125984251968504,0.09251968503937008
989,G2100170,29,46.63311688311683,0.0,0.9585631642674558,0.24171263285349115
990,G2100190,16,89.50714285714275,0.0,0.8303234501347689,0.21606469002695378
991,G2100210,41,24.779999999999745,0.0,0.412357286769639,0.1324714573539278
992,G2100230,48,29.770935960590577,0.0,0.55175269113993,0.160350538227986
993,G2100250,29,43.36688311688317,0.0,0.8908919682496994,0.22817839364993991
994,G2100270,29,47.36688311688317,0.0,0.9737656397147877,0.24475312794295756
995,G2100290,54,12.846153846153811,0.0,0.08888888888888889,0.06777777777777778
996,G2100310,51,43.8326180257518,0.0,0.9096924177396583,0.23193848354793167
997,G2100330,48,32.22906403940942,0.0,0.5976630784800934,0.16953261569601868
998,G2100350,55,27.6206896551721,0.0,0.362053162236475,0.122410632447295
999,G2100370,0,71.94202898550725,0.0,0.5507709880068532,0.16015419760137065
1000,G2100390,15,51.0378787878783,0.0,0.3037083822069819,0.11074167644139638
1001,G2100410,48,31.229064039409423,0.0,0.5789861072775905,0.16579722145551812
1002,G2100430,51,25.1673819742482,0.0,0.5208333333333334,0.15416666666666667
1003,G2100450,29,21.633116883116827,0.0,0.4406027176106539,0.13812054352213077
1004,G2100470,28,70.9545454545455,0.0,0.7944214876033068,0.20888429752066134
1005,G2100490,5,19.74371859296525,0.0,0.4019069333609806,0.13038138667219612
1006,G2100510,41,30.220000000000255,0.0,0.5036937541974522,0.15073875083949045
1007,G2100530,29,1.366883116883173,0.0,0.020718417866272078,0.05414368357325442
1008,G2100550,48,49.77093596059058,0.0,0.9252921151899883,0.23505842303799768
1009,G2100570,48,28.229064039409423,0.0,0.5229551936700817,0.15459103873401636
1010,G2100590,28,58.045454545454504,0.0,0.6477272727272727,0.17954545454545456
1011,G2100610,48,21.770935960590577,0.0,0.40233692151990663,0.13046738430398133
1012,G2100630,48,24.229064039409423,0.0,0.44824730886007,0.139649461772014
1013,G2100650,48,5.7709359605905775,0.0,0.10350538227985995,0.070701076455972
1014,G2100670,17,17.350000000000364,1.0,0.0,0.05
1015,G2100690,29,23.633116883116827,0.0,0.48203955334319804,0.14640791066863962
1016,G2100710,41,1.2200000000002547,0.0,0.01678979180658174,0.05335795836131635
1017,G2100730,55,22.3793103448279,0.0,0.29239230064161564,0.10847846012832313
1018,G2100750,15,35.0378787878783,0.0,0.20842732112243856,0.09168546422448771
1019,G2100770,15,44.0378787878783,0.0,0.26202291798249416,0.10240458359649884
1020,G2100790,29,24.633116883116827,0.0,0.5027579712094701,0.15055159424189402
1021,G2100810,5,26.25628140703475,0.0,0.5362213700901554,0.1572442740180311
1022,G2100830,55,20.6206896551721,0.0,0.2690192483959609,0.10380384967919219
1023,G2100850,51,14.167381974248201,0.0,0.2916666666666667,0.10833333333333334
1024,G2100870,48,44.22906403940942,0.0,0.8217867329101284,0.2143573465820257
1025,G2100890,55,64.6206896551721,0.0,0.8538038496791922,0.22076076993583843
1026,G2100910,48,5.7709359605905775,0.0,0.10350538227985995,0.070701076455972
1027,G2100930,46,49.30120481927702,0.0,0.4733840304182501,0.14467680608365002
1028,G2100950,5,12.743718592965251,0.0,0.25753964141363106,0.10150792828272621
1029,G2100970,48,27.229064039409423,0.0,0.5042782224675788,0.15085564449351577
1030,G2100990,29,21.366883116883173,0.0,0.4350867751917136,0.13701735503834273
1031,G2101010,16,87.49285714285725,0.0,0.8113207547169812,0.21226415094339623
1032,G2101030,29,21.366883116883173,0.0,0.4350867751917136,0.13701735503834273
1033,G2101050,15,11.962121212121701,0.0,0.07100965442570242,0.06420193088514049
1034,G2101070,24,47.50520833333371,0.0,0.4434944968553531,0.1386988993710706
1035,G2101090,29,32.36688311688317,0.0,0.6629893717207065,0.18259787434414132
1036,G2101110,9,6.333333333332121,1.0,0.0,0.05
1037,G2101130,24,8.505208333333712,0.0,0.07556996855346627,0.06511399371069326
1038,G2101150,29,39.63311688311683,0.0,0.8135342392035513,0.21270684784071026
1039,G2101170,49,129.0,0.0,0.9923076923076923,0.24846153846153846
1040,G2101190,29,37.36688311688317,0.0,0.7665814610520669,0.20331629221041342
1041,G2101210,41,4.779999999999745,0.0,0.0765614506380042,0.06531229012760084
1042,G2101230,29,17.366883116883173,0.0,0.35221310372662534,0.12044262074532508
1043,G2101250,16,52.50714285714275,0.0,0.481266846361184,0.1462533692722368
1044,G2101270,29,30.366883116883173,0.0,0.6215525359881624,0.17431050719763247
1045,G2101290,51,43.8326180257518,0.0,0.9096924177396583,0.23193848354793167
1046,G2101310,48,22.770935960590577,0.0,0.4210138927224096,0.13420277854448193
1047,G2101330,5,15.256281407034749,0.0,0.3093584827443204,0.11187169654886409
1048,G2101350,29,42.63311688311683,0.0,0.8756894928023675,0.2251378985604735
1049,G2101370,41,9.779999999999745,0.0,0.1605104096709129,0.08210208193418259
1050,G2101390,48,27.770935960590577,0.0,0.5143987487349242,0.15287974974698484
1051,G2101410,51,39.1673819742482,0.0,0.8125,0.21250000000000002
1052,G2101430,15,51.0378787878783,0.0,0.3037083822069819,0.11074167644139638
1053,G2101450,16,9.507142857142753,0.0,0.07560646900269345,0.06512129380053869
1054,G2101470,41,26.779999999999745,0.0,0.4459368703828025,0.1391873740765605
1055,G2101490,48,0.7709359605905775,0.0,0.01012052626734536,0.05202410525346907
1056,G2101510,49,49.0,0.0,0.3769230769230769,0.12538461538461537
1057,G2101530,48,22.770935960590577,0.0,0.4210138927224096,0.13420277854448193
1058,G2101550,41,10.220000000000255,0.0,0.16789791806581741,0.08357958361316348
1059,G2101570,5,21.74371859296525,0.0,0.4431547310602233,0.13863094621204466
1060,G2101590,29,43.36688311688317,0.0,0.8908919682496994,0.22817839364993991
1061,G2101610,29,36.63311688311683,0.0,0.751378985604735,0.200275797120947
1062,G2101630,29,34.63311688311683,0.0,0.709942149872191,0.1919884299744382
1063,G2101650,15,4.037878787878299,0.0,0.023820265271135836,0.05476405305422717
1064,G2101670,41,58.779999999999745,0.0,0.9832102081934183,0.2466420416386837
1065,G2101690,48,47.22906403940942,0.0,0.8778176465176372,0.22556352930352747
1066,G2101710,48,39.22906403940942,0.0,0.7284018768976138,0.19568037537952276
1067,G2101730,55,61.3793103448279,0.0,0.8107241063244797,0.21214482126489592
1068,G2101750,48,7.2290640394094225,0.0,0.13073879841752042,0.0761477596835041
1069,G2101770,41,44.220000000000255,0.0,0.7387508394895966,0.19775016789791933
1070,G2101790,16,94.50714285714275,0.0,0.8774932614555236,0.22549865229110472
1071,G2101810,48,31.770935960590577,0.0,0.5891066335449359,0.1678213267089872
1072,G2101830,51,17.1673819742482,0.0,0.3541666666666667,0.12083333333333335
1073,G2101850,28,28.045454545454504,0.0,0.3068181818181818,0.11136363636363637
1074,G2101870,48,42.22906403940942,0.0,0.7844327905051225,0.20688655810102452
1075,G2101890,15,0.9621212121217013,0.0,0.00550392493007888,0.05110078498601578
1076,G2101910,48,29.229064039409423,0.0,0.5416321648725846,0.15832643297451693
